City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,troy,42.6056,-83.1499,12.82,82,100,1.54,US,1697066644
362,burang,30.25,81.1667,4.0,45,0,1.6,CN,1697066644
363,tefe,-3.3542,-64.7114,26.06,94,100,0.0,BR,1697066644
364,nar'yan-mar,67.6713,53.087,1.17,76,10,4.02,RU,1697066644
365,farafangana,-22.8167,47.8333,21.0,90,80,1.12,MG,1697066644
366,kushiro,42.975,144.3747,11.53,87,20,0.51,JP,1697066644
367,tarauaca,-8.1614,-70.7656,29.94,49,100,1.47,BR,1697066645
368,kununurra,-15.7667,128.7333,28.99,65,74,2.06,AU,1697066645
369,manta,-0.95,-80.7333,24.88,83,100,5.14,EC,1697066645
370,luis correia,-2.8792,-41.6669,26.44,79,46,5.8,BR,1697066645
371,fortuna,40.5982,-124.1573,16.63,80,100,5.14,US,1697066616
372,lubang,13.8584,120.124,28.31,76,99,6.56,PH,1697066596
373,susuman,62.7833,148.1667,-15.57,93,7,0.89,RU,1697066646
374,jiexiu,37.0244,111.9125,13.86,57,100,0.7,CN,1697066646
375,zelenoborskiy,66.845,32.3622,0.92,97,100,10.21,RU,1697066646
376,cockburn town,21.4612,-71.1419,29.14,76,31,7.67,TC,1697066364
377,pudozh,61.8099,36.5345,7.19,94,100,6.26,RU,1697066646
378,robbah,33.2797,6.9098,21.8,37,0,3.12,DZ,1697066646
379,springbok,-29.6643,17.8865,9.97,78,54,2.35,ZA,1697066646
380,st. john's,47.5649,-52.7093,13.66,97,100,1.54,CA,1697066356
381,ji'an,27.1172,114.9793,17.19,84,65,1.79,CN,1697066647
382,arfoud,31.4348,-4.2375,23.35,29,87,3.0,MA,1697066647
383,gurjaani,41.7429,45.8011,8.28,66,4,1.92,GE,1697066647
384,forio,40.7342,13.8646,21.96,93,0,0.89,IT,1697066647
385,torit,4.4133,32.5678,21.48,92,100,1.06,SS,1697066647
386,non sang,16.8687,102.5664,22.78,92,60,0.77,TH,1697066648
387,nuku'alofa,-21.1333,-175.2,23.19,68,40,4.12,TO,1697066601
388,daru,-9.0763,143.2092,25.16,94,100,7.51,PG,1697066648
389,nabire,-3.3667,135.4833,24.82,93,100,1.26,ID,1697066648
390,farasan,16.7022,42.1183,30.89,67,0,1.13,SA,1697066648
391,kuala tungkal,-0.8167,103.4667,25.46,84,79,2.66,ID,1697066648
392,kerman,30.2832,57.0788,12.92,30,0,2.06,IR,1697066648
393,magadan,59.5667,150.8,-2.48,74,7,4.02,RU,1697066649
394,salinopolis,-0.6136,-47.3561,27.28,76,69,5.64,BR,1697066439
395,tsiombe,-25.3,45.4833,20.62,79,99,5.25,MG,1697066649
396,antalaha,-14.9003,50.2788,20.85,90,31,1.55,MG,1697066649
397,arys,42.4252,68.795,15.45,42,65,3.14,KZ,1697066649
398,carmo do cajuru,-20.1842,-44.7711,26.58,54,38,3.19,BR,1697066369
399,mindelo,16.8901,-24.9804,26.75,83,40,0.51,CV,1697066650
400,buala,-8.145,159.5921,29.21,75,90,2.06,SB,1697066650
401,chake chake,-5.2459,39.7666,24.09,86,95,2.95,TZ,1697066650
402,tyuratam,45.6507,63.3156,9.9,54,100,5.56,KZ,1697066650
403,anloga,5.7947,0.8973,26.49,86,56,5.56,GH,1697066650
404,pirallahi,40.4723,50.333,12.08,69,100,15.05,AZ,1697066650
405,port blair,11.6667,92.75,25.02,100,40,1.03,IN,1697066651
406,birniwa,12.7903,10.2348,30.54,24,36,3.89,NG,1697066651
407,mar del plata,-38.0023,-57.5575,8.38,62,20,2.57,AR,1697066647
408,namtsy,62.7161,129.6658,10.02,70,72,6.04,RU,1697066651
409,north battleford,52.7834,-108.2847,15.22,25,0,11.32,CA,1697066651
410,huarmey,-10.0681,-78.1522,20.2,82,82,4.57,PE,1697066651
411,nampula,-15.1165,39.2666,20.97,88,0,3.6,MZ,1697066652
412,adrar,20.5022,-10.0711,30.08,15,56,4.54,MR,1697066652
413,montoro,38.0241,-4.3834,22.77,35,36,0.79,ES,1697066652
414,eldorado at santa fe,35.5264,-105.9347,25.25,21,40,9.26,US,1697066652
415,sisteron,44.1876,5.9462,15.22,74,0,1.11,FR,1697066652
416,mbala,-8.8402,31.3659,19.36,52,93,0.07,ZM,1697066652
417,nanzhang chengguanzhen,31.7839,111.8275,16.91,72,100,1.72,CN,1697066653
418,greymouth,-42.4667,171.2,11.08,91,100,2.85,NZ,1697066653
419,west point,33.6076,-88.6503,17.96,93,100,2.06,US,1697066653
420,natitingou,10.3042,1.3796,24.1,84,11,1.21,BJ,1697066653
421,ginir,7.1333,40.7,14.61,83,10,1.48,ET,1697066653
422,ciudad tula,23.0,-99.7167,22.09,69,94,1.03,MX,1697066653
423,kolonia town,6.964,158.206,28.0,94,100,2.57,FM,1697066654
424,tual,-5.6667,132.75,26.67,79,100,7.17,ID,1697066654
425,hauterive,46.0901,3.4459,17.42,55,8,2.2,FR,1697066654
426,lib,8.3122,167.3766,28.28,77,87,4.32,MH,1697066654
427,shimonoseki,33.95,130.95,20.0,52,20,3.09,JP,1697066654
428,piti village,13.4626,144.6933,29.61,85,75,4.63,GU,1697066654
429,darwin,-12.4611,130.8418,30.5,70,75,1.03,AU,1697066654
430,porto seguro,-16.4497,-39.0647,25.29,78,0,4.12,BR,1697066655
431,loboc,9.6383,124.0348,27.47,85,82,2.87,PH,1697066655
432,eforie sud,44.0229,28.6494,8.45,66,4,4.13,RO,1697066655
433,minas de marcona,-15.2119,-75.1103,14.42,81,66,7.36,PE,1697066655
434,fuerte olimpo,-21.0415,-57.8738,34.41,34,91,2.46,PY,1697066655
435,beli,7.8587,10.9719,23.8,91,48,1.15,NG,1697066655
436,fort st. john,56.2499,-120.8529,10.94,87,75,1.03,CA,1697066655
437,cerro de ortega,18.75,-103.7667,28.05,78,79,2.11,MX,1697066656
438,kokrajhar,26.399,90.2718,22.22,93,0,1.99,IN,1697066656
439,gisborne,-38.6533,178.0042,14.91,47,2,1.7,NZ,1697066656
440,bac lieu,9.285,105.7244,26.75,85,98,2.87,VN,1697066656
441,ustka,54.5805,16.8619,14.8,94,100,7.6,PL,1697066656
442,laguna,38.421,-121.4238,24.16,34,0,6.17,US,1697066656
443,salalah,17.0151,54.0924,26.05,78,20,1.03,OM,1697066628
444,susaki,33.3667,133.2833,19.04,64,52,2.16,JP,1697066657
445,yuzhno-kurilsk,44.0306,145.8556,12.99,70,21,4.3,RU,1697066618
446,oum hadjer,13.2954,19.6966,32.24,34,92,1.26,TD,1697066657
447,merizo village,13.2658,144.6691,29.43,88,100,10.64,GU,1697066657
448,kangding,30.0513,101.9603,8.84,94,85,0.57,CN,1697066657
449,ad dabbah,18.05,30.95,31.32,16,23,7.09,SD,1697066657
450,salekhard,66.53,66.6019,0.89,83,100,1.53,RU,1697066657
451,jijel,36.8205,5.7667,19.97,64,0,1.54,DZ,1697066658
452,la mira,18.035,-102.3266,25.5,91,100,2.09,MX,1697066658
453,banda aceh,5.5577,95.3222,26.26,82,100,4.03,ID,1697066658
454,aripuana,-9.1667,-60.6333,28.63,56,84,0.57,BR,1697066658
455,greenville,35.6127,-77.3663,18.41,89,0,0.0,US,1697066468
456,zarghun shahr,32.8473,68.4457,10.6,23,0,0.13,AF,1697066658
457,savanna-la-mar,18.219,-78.1332,30.97,81,42,2.44,JM,1697066659
458,lorengau,-2.0226,147.2712,28.91,74,46,3.44,PG,1697066659
459,kabansk,52.0486,106.6528,6.32,75,4,2.23,RU,1697066659
460,suva,-18.1416,178.4415,26.71,69,75,4.63,FJ,1697066659
461,muisne,0.6,-80.0333,25.12,84,83,3.59,EC,1697066659
462,bandar lampung,-5.4254,105.258,23.14,92,91,1.32,ID,1697066659
463,talcahuano,-36.7167,-73.1167,13.82,67,0,5.66,CL,1697066659
464,tenenkou,14.4572,-4.9169,30.19,44,56,5.34,ML,1697066659
465,galesong,-5.3166,119.3661,24.01,67,55,0.27,ID,1697066660
466,bunda,-2.05,33.8667,22.02,72,100,0.98,TZ,1697066660
467,la ronge,55.1001,-105.2842,14.12,44,0,4.12,CA,1697066660
468,puerto madryn,-42.7692,-65.0385,11.68,43,1,4.99,AR,1697066614
469,chifeng,42.2683,118.9636,11.69,59,65,1.79,CN,1697066646
470,bonthe,7.5264,-12.505,25.46,87,100,2.13,SL,1697066660
471,kuybyshev,55.4475,78.3218,4.46,64,71,3.35,RU,1697066661
472,posto fiscal rolim de moura,-13.0833,-62.2667,31.21,44,42,1.24,BR,1697066661
473,yung shue wan,22.2333,114.1167,24.26,80,94,0.89,HK,1697066661
474,puruaran,19.1,-101.5333,19.28,98,100,0.8,MX,1697066661
475,shendi,16.6915,33.4341,32.13,25,1,5.23,SD,1697066661
476,hotan,37.0997,79.9269,14.74,28,46,2.26,CN,1697066661
477,madimba,-10.4,40.3333,24.02,86,42,2.01,TZ,1697066661
478,takab,36.4009,47.1133,13.62,66,100,5.59,IR,1697066661
479,beyneu,45.3167,55.2,9.49,79,100,2.41,KZ,1697066662
480,mahdia,35.5047,11.0622,22.97,70,0,1.2,TN,1697066662
481,gazojak,41.1875,61.4036,13.5,51,83,3.85,TM,1697066662
482,happy valley-goose bay,53.3168,-60.3315,11.17,93,100,2.06,CA,1697066653
483,jakar,27.5492,90.7525,7.36,94,19,1.49,BT,1697066662
484,ghormach,35.7306,63.7826,20.67,25,4,2.93,AF,1697066662
485,linhares,-19.3911,-40.0722,22.56,82,24,2.63,BR,1697066662
486,arno,60.1167,18.6333,10.44,69,14,10.63,SE,1697066662
487,khash,28.2211,61.2158,20.95,19,0,0.73,IR,1697066663
488,priargunsk,50.3691,119.1012,6.83,58,0,1.57,RU,1697066663
489,lautoka,-17.6167,177.4667,28.92,54,40,4.63,FJ,1697066663
490,al hufuf,25.3646,49.5653,26.19,47,0,2.06,SA,1697066663
491,san antonio de pale,-1.4014,5.6325,25.36,84,99,5.72,GQ,1697066663
492,zaragoza,41.6561,-0.8773,20.01,41,0,2.24,ES,1697066519
493,fort bragg,35.139,-79.006,19.95,80,40,0.0,US,1697066663
494,megion,61.0296,76.1136,3.01,93,76,4.47,RU,1697066663
495,kargat,55.1956,80.2811,5.52,64,83,3.28,RU,1697066664
496,kokkola,63.8385,23.1307,6.07,92,100,5.66,FI,1697066664
497,mount pearl,47.5166,-52.7813,13.19,98,100,1.54,CA,1697066664
498,marka,1.7159,44.7717,25.71,88,52,4.27,SO,1697066664
499,launceston,-41.45,147.1667,12.8,82,100,5.66,AU,1697066427
500,nagqu,31.5,92.0,-1.85,60,78,0.98,CN,1697066610
501,road town,18.4167,-64.6167,29.05,74,40,3.09,VG,1697066664
502,tabas,33.5959,56.9244,25.12,23,25,2.06,IR,1697066664
503,melekeok village,7.4957,134.6367,29.31,79,75,4.12,PW,1697066665
504,bada,51.392,109.8717,3.57,88,2,1.65,RU,1697066665
505,hermansverk,61.1846,6.8502,5.25,93,91,4.63,NO,1697066543
506,sinazongwe,-17.2614,27.4618,25.86,49,0,1.23,ZM,1697066665
507,remire-montjoly,4.9167,-52.2667,28.02,78,0,2.57,GF,1697066563
508,kingston,17.997,-76.7936,29.53,84,40,4.63,JM,1697066665
509,labasa,-16.4167,179.3833,26.35,72,98,3.65,FJ,1697066665
510,daokou,35.5639,114.5058,15.44,55,98,1.28,CN,1697066665
511,taro,-8.3862,115.28,23.0,81,54,0.51,ID,1697066666
512,chernyshevskiy,63.0128,112.4714,2.96,78,99,1.41,RU,1697066666
513,holualoa,19.6228,-155.9522,27.65,66,40,5.14,US,1697066666
514,ta`u,-14.2336,-169.5144,27.13,80,12,6.55,AS,1697066666
515,jinka,5.65,36.65,18.2,85,100,0.44,ET,1697066666
516,bac kan,22.1333,105.8333,20.4,91,80,1.16,VN,1697066666
517,saint-joseph,-21.3667,55.6167,21.21,69,85,1.39,RE,1697066666
518,thunder bay,48.4001,-89.3168,9.99,93,75,1.54,CA,1697066452
519,polyarnyy,69.1989,33.4478,-0.59,80,100,10.36,RU,1697066667
520,aral,40.5156,81.2636,17.09,30,6,2.01,CN,1697066667
521,lingig,8.0389,126.4125,26.02,86,89,1.76,PH,1697066667
522,mesudiye,40.4625,37.7725,6.32,93,76,1.76,TR,1697066667
523,hammerfest,70.6634,23.6821,-0.75,80,0,5.66,NO,1697066667
524,al qaryatayn,34.2296,37.2407,17.95,73,0,2.54,SY,1697066667
525,concordia,-31.393,-58.0209,11.55,78,100,5.36,AR,1697066667
526,tapes,-30.6733,-51.3958,16.31,90,100,7.98,BR,1697066668
527,korkut,38.7391,41.7822,12.38,41,100,1.16,TR,1697066668
528,san francisco de la paz,14.9,-86.2,31.84,74,85,1.71,HN,1697066668
529,naze,28.3667,129.4833,24.51,67,77,6.83,JP,1697066668
530,alta,69.9689,23.2717,-1.41,86,75,3.6,NO,1697066668
531,poyarkovo,49.6,128.6833,9.49,63,17,2.56,RU,1697066668
532,la mitra,8.8422,-79.7867,28.49,71,90,2.24,PA,1697066668
533,tupiza,-21.45,-65.7167,17.5,60,48,6.27,BO,1697066668
534,katsuura,35.1333,140.3,20.56,60,50,4.92,JP,1697066669
535,la fleche,47.6982,-0.0755,17.14,73,100,2.68,FR,1697066669
536,suntar,62.1444,117.6319,7.3,72,100,3.13,RU,1697066669
537,unai,-16.3575,-46.9061,29.67,44,30,0.3,BR,1697066669
538,zhezqazghan,47.7833,67.7667,7.26,81,100,3.5,KZ,1697066669
539,jerez de la frontera,36.6865,-6.1361,20.97,81,0,1.54,ES,1697066669
540,natal,-5.795,-35.2094,26.36,78,20,5.14,BR,1697066669
541,taldykorgan,45.0156,78.3739,16.23,27,10,2.88,KZ,1697066670
542,mugia,43.1041,-9.2179,19.95,81,46,4.58,ES,1697066670
543,kathu,7.9178,98.3332,29.83,75,93,2.11,TH,1697066670
544,benjamin hill,30.1667,-111.1,30.04,20,0,10.15,MX,1697066670
545,carutapera,-1.195,-46.02,26.26,80,14,3.53,BR,1697066670
546,ocean shores,46.9737,-124.1563,17.75,81,0,5.14,US,1697066670
547,anshun,26.25,105.9333,13.82,94,100,2.69,CN,1697066671
548,north bend,43.4065,-124.2243,16.03,88,100,5.14,US,1697066671
549,zheleznogorsk-ilimskiy,56.5768,104.1217,6.32,80,40,2.24,RU,1697066671
550,ampanihy,-24.7,44.75,18.85,86,97,5.04,MG,1697066671
551,kolosovka,56.4678,73.611,3.7,78,32,3.96,RU,1697066671
552,egilsstadir,65.2653,-14.3948,-1.05,74,0,1.03,IS,1697066671
553,mochudi,-24.4167,26.15,24.08,33,94,2.45,BW,1697066671
554,howrah,22.5892,88.3103,28.0,83,20,0.0,IN,1697066672
555,sitangkai,4.6628,119.3928,28.34,68,94,0.86,PH,1697066672
556,mabaruma,8.2,-59.7833,26.6,77,6,2.35,GY,1697066672
557,nacozari viejo,30.4,-109.65,27.53,21,0,9.56,MX,1697066672
558,es castell,39.8795,4.2854,21.38,94,0,1.54,ES,1697066672
559,bemidji,47.4736,-94.8803,9.47,76,100,3.09,US,1697066672
560,samalut,28.3121,30.7101,22.62,56,0,3.95,EG,1697066672
561,kone,-21.0595,164.8658,22.28,76,100,1.85,NC,1697066673
562,skowhegan,44.7651,-69.7192,13.31,96,97,1.11,US,1697066673
563,vorkuta,67.5,64.0,-0.14,84,100,0.37,RU,1697066610
